book_id,book_title,category_id,author,book_copies,book_pub,publisher_name,isbn,copyright_year,date_receive,date_added,status,class,pages,p_price,nbook_issued,nlost,ndamage,bill_date
2571,Jayantiyan Mahapursho ki,,Shri Vyathith Hridhya,,,Adhunik Prakashan,,1993,,,,,59,35,,,,17-01-1996
2572,Jayantiyan Aaradhya Devi ki,,Shri Vyathith Hridhya,,,Adhunik Prakashan,,1993,,,,,63,30,,,,17-01-1996
2573,Jayantiyan Mahan Santo ki,,Shri Vyathith Hridhya,,,Adhunik Prakashan,,1993,,,,,54,35,,,,17-01-1996
2574,Jayantiyan Mahan Lekhako ki,,Shri Vyathith Hridhya,,,Adhunik Prakashan,,1993,,,,,56,35,,,,17-01-1996
2575,Maharana Pratap,,Shri Vyathith Hridhya,,,Adhunik Prakashan,,1993,,,,,56,10,,,,17-01-1996
2576,Budhiya Nani Ki Kahaniyan,,Swarajya Suchi,,,Kitab Ghar,,1993,,,,,47,8,,,,17-01-1996
2577,Parvartiya Lok Kathayein,,Dr. Pushplata Bhatt,,,Sachin Prakashan,,1990,,,,,24,6,,,,17-01-1996
2578,Nayi Nayi Kahaniyan,,Shiv Narayan Singh,,,Sachin Prakashan,,1991,,,,,40,7,,,,17-01-1996
2579,Pushpbala,,Anant Kushwaha,,,"Sahityagar,Jaipur",,1990,,,,,32,9,,,,17-01-1996
2580,Neel pari ko Dhanywaad,,Ram Ratan Badola,,,Ashish Prakashan,,1989,,,,,32,8,,,,17-01-1996
2581,Naye Teerth Naye Devta,,Harish Kumar,,,Sanmarg Prakashan,,1989,,,,,47,15,,,,17-01-1996
2582,Mehanti Chiti,,Shiv Narayan Singh,,,Himachal Pustak Bhandar,,1991,,,,,32,10,,,,17-01-1996
2583,Ekta ka Mehttav,,Chandrapal Singh Mayank,,,Himachal Pustak Bhandar,,1992,,,,,32,10,,,,17-01-1996
2584,Hum apna Kartavya Karenge,,Chandrapal Singh Mayank,,,Arya Prakashan,,1995,,,,,32,12,,,,17-01-1996
2585,Kitne Pyare Dost Humare,,Aditya Kumar,,,Umesh Prakashan,,1991,,,,,32,10,,,,17-01-1996
2586,Prasiddh Bhartiya Nariya,,Vibha Saxena,,,Aruna Prakashan,,1990,,,,,32,8,,,,17-01-1996
2587,Munni ki Chunni,,Janak,,,Jagat Ram & Sons,,1989,,,,,30,8,,,,17-01-1996
2588,Desh Bhakti ki Kahaniyan,,Zahir Niyazi,,,Vikas Prakashan,,1991,,,,,80,20,,,,17-01-1996
2589,Hum ek hai,,Surender Tiwari,,,Arun Prakashan,,1991,,,,,32,8,,,,17-01-1996
2590,Kathasagar ke Moti,,Narendra Nath,,,Arvind Prakashan,,1991,,,,,48,10,,,,17-01-1996
2591,Hathi ka nanha sathi,,Pratap Sharma,,,Rupa & Co.,,1987,,,,,67,15,,,,17-01-1996
2592,Upnishado ki Kahaniyan,,Amba Shankar Nagar,,,S.Chand & Co.,,1989,,,,,74,6,,,,17-01-1996
2593,Kisan aur Kauwa,,Laxmi Rastogi,,,Praveen Prakashan,,1990,,,,,32,18,,,,17-01-1996
2594,Hathi ki Fansi,,Ganesh Shankar Vidhyarthi,,,Praveen Prakashan,,1993,,,,,32,10,,,,17-01-1996
2595,Samudra ka Sansaar,,Ashok Bhatia,,,Anurag Prakashan,,1990,,,,,32,8,,,,17-01-1996
2596,Bado ki Baat Badi,,Braj Bhushan,,,Arya Prakashan,,1992,,,,,40,7,,,,17-01-1996
2597,Raja Bhoj ka Sapna,,Raja Shiv Prasad,,,Praveen Prakashan,,1995,,,,,20,10,,,,17-01-1996
2598,Lohe ka Singhasan,,Kamal Shukla,,,Adhunik Prakashan,,1992,,,,,96,40,,,,17-01-1996
2599,Craft Star and Moluntes,,Duncan Brewer,,,Cherry Tree Press Ltd.,,1992,,,,,62,150,,,,17-01-1996
2600,The Outer Planet,,Duncan Brewer,,,Cherry Tree Press Ltd.,,1992,,,,,62,150,,,,17-01-1996
2601,Snacks of Smartness,,Monarose Pereirs,,,Better Yourself Books,,1990,,,,,55,35,,,,17-01-1996
2602,Teel & Carol go by plane,,Monarose Pereirs,,,Better Yourself Books,,,,,,,8,5,,,,17-01-1996
2603,Bab and Saphy in London,,Monarose Pereirs,,,Better Yourself Books,,,,,,,8,5,,,,17-01-1996
2604,Crocodarling,,Mary Rayner,,,Great Britain,,1987,,,,,32,20,,,,17-01-1996
2605,Hansel & Gretel,,Anthony Browne,,,Brothers Grimm,,1990,,,,,32,20,,,,17-01-1996
2606,Moon Jump,,Muslapha Malura,,,Great Britain,,1990,,,,,32,20,,,,17-01-1996
2607,Super Babe,,Deborah Van,,,Great Britain,,1990,,,,,24,20,,,,17-01-1996
2608,The Bear's Bazaar,,Michelle Cartlidge,,,William Heimen,,1982,,,,,32,20,,,,17-01-1996
2609,The Night After Christmas,,Jemes Stevenson,,,William Heimen,,1982,,,,,32,20,,,,17-01-1996
2610,Computers Computer,,Utpal KBAHERTE,,,Vikas Publishers,,1993,,,,,28,12,,,,17-01-1996
2611,The legend of Gloland,,Jersheen Madam,,,Universal Book Stall,,1993,,,,,20,12,,,,17-01-1996
2612,Aladdin and the Magic Lamp,,S.M. Mashure,,,Marigold Books,,,,,,,12,22,,,,17-01-1996
2613,The Golden Touch,,S.M. Mashure,,,Marigold Books,,,,,,,12,22,,,,17-01-1996
2614,Amal,,Chitra Gajadin,,,Rupa & Co.,,1993,,,,,32,35,,,,17-01-1996
2615,Saturn,,Duncan Brewer,,,Cherry Tree Press Ltd.,,1992,,,,,63,150,,,,17-01-1996
2616,Jupiter,,Duncan Brewer,,,Cherry Tree Press Ltd.,,1992,,,,,63,150,,,,17-01-1996
2617,Planet Earth and Universe,,Duncan Brewer,,,Cherry Tree Press Ltd.,,1992,,,,,63,150,,,,17-01-1996
2618,Mercury and the Sun,,Duncan Brewer,,,Cherry Tree Press Ltd.,,1992,,,,,61,150,,,,17-01-1996
2619,Venus,,Duncan Brewer,,,Cherry Tree Press Ltd.,,1992,,,,,63,150,,,,17-01-1996
2620,Mars,,Duncan Brewer,,,Cherry Tree Press Ltd.,,1992,,,,,63,150,,,,17-01-1996
2621,Yeh Dhool Rang Layegi,,Keshav Pratap Singh,,,Prabhat Prakashan,,1991,,,,,32,8,,,,21-01-1996
2622,Pacchis Bodh Kathayein,,Harikrishan Devsare,,,Gyaan Ganga Prakashan,,1995,,,,,72,25,,,,21-01-1996
2623,Phulwari,,Harishankar Kashyap,,,Prabhat Prakashan,,1994,,,,,36,12,,,,21-01-1996
2624,Dekhe Akal Tumhari,,Lalit Narayan,,,Prabhat Prakashan,,1989,,,,,32,8,,,,21-01-1996
2625,Desh Desh ki Lok Kathayein,,Chitra Mudgal,,,Prabhat Prakashan,,1994,,,,,79,25,,,,21-01-1996
2626,Jungle ke Jadugar,,Shri Vyathith Hridhya,,,Prabhat Prakashan,,1995,,,,,40,12,,,,20-01-1996
2627,Dimagi Kasrat,,Lalit Narayan,,,Prabhat Prakashan,,1996,,,,,39,15,,,,20-01-1996
2628,Ganit ke Jadugar,,Lalita Narayan,,,Prabhat Prakashan,,1994,,,,,31,10,,,,20-01-1996
2629,Uljhe Moti,,Lalita Narayan,,,Prabhat Prakashan,,1991,,,,,40,10,,,,20-01-1996
2630,Aate ka Ladka,,Shivmurti Vats,,,Prabhat Prakashan,,1994,,,,,28,10,,,,20-01-1996
2631,Maadhvi Kanangi,,Chitra Mudgal,,,Kitab Ghar,,1993,,,,,64,25,,,,20-01-1996
2632,Bal Vikas Abhimaavli ki Bhhomika,,Jairam Das,,,Arya Prakashan,,1992,,,,,100,30,,,,20-01-1996
2633,Swami Vivekananda,,Jagatram Arya,,,Arya Prakashan,,1994,,,,,104,30,,,,20-01-1996
2634,Swami Vivekananda,,Jagatram Arya,,,Arya Prakashan,,1994,,,,,94,25,,,,20-01-1996
2635,Adarsh Vidhyarthi Bano,,Jagatram Arya,,,Kitab Ghar,,1995,,,,,128,25,,,,20-01-1996
2636,Humare Prerna Stroth,,Sharan,,,Arya Prakashan Mandal,,1992,,,,,96,30,,,,20-01-1996
2637,Bharat ki Srestha Kathayein,,Shri Chandra Jain,,,Himachal Pustak Bhandar,,1995,,,,,80,25,,,,20-01-1996
2638,Desh Prem ki Kahaniyan,,Zahir Niyazi,,,Parmeshwari Prakashan,,1996,,,,,64,30,,,,20-01-1996
2639,Dusra Paath,,Shama Sharma,,,"Vikas Paper Books,Gandhi Nagar,Delhi",,1994,,,,,76,25,,,,20-01-1996
2640,Maa Ki Pukar,,Chandrapal Singh,,,Kitab Ghar,,1992,,,,,71,25,,,,20-01-1996
2641,Dr. Zakir Hussain,,Om Prakash Sinhal,,,"Vikas Paper Books,Gandhi Nagar,Delhi",,1993,,,,,54,25,,,,20-01-1996
2642,Vaibhavshaali Kaise Bane?,,James Elan,,,Arya Prakashan,,1995,,,,,96,25,,,,20-01-1996
2643,Chamatkar Vigyaan ke,,Jagatram Arya,,,"Vikas Paper Books,Gandhi Nagar,Delhi",,1995,,,,,79,25,,,,20-01-1996
2644,Dekho Samjho Karo,,Jagatram Arya,,,Arya Prakashan,,1995,,,,,90,25,,,,20-01-1996
2645,Bhojan aur Swasthya,,Pradeep Kumar,,,Kitab Ghar,,1996,,,,,77,25,,,,20-01-1996
2646,Sacchai ki Karamat,,Jagatram Arya,,,Kitab Ghar,,1994,,,,,87,30,,,,20-01-1996
2647,(Balsahitya) Arya Ratnamala,,Jagatram Arya,,,Arya Prakashan,,1994,,,,,48,5,,,,20-01-1996
2648,Ek Sau Baal Paheliyan (2763) (III),,Kulbhushan lal Makhija,,,Kitab Ghar,,1995,,,,,32,5,,,,20-01-1996
2649,Desh Videsh ki Lok Kathayein,,Vishwanath Gupt,,,Parmeshwari Prakashan,,1994,,,,,87,30,,,,20-01-1996
2650,Vigyan ki Baate,,Akhilesh Srivastava,,,Granth Academy,,1995,,,,,63,60,,,,20-01-1996
2651,Khel Khel mei Ganit,,Prof. Shailendra Bhushan,,,Satsahitya Prakashan,,1995,,,,,98,75,,,,20-01-1996
2652,Jal Pradushan,,Shiv Gopal Mishr,,,Gyaan Ganga,,1994,,,,,126,70,,,,20-01-1996
2653,Vayu Pradushan,,Shiv Gopal Mishr,,,Gyaan Ganga,,1994,,,,,112,70,,,,20-01-1996
2654,Dhwani Pradushan,,D.D. Ojha,,,Gyaan Ganga,,1994,,,,,91,70,,,,20-01-1996
2655,Sagar Pradushan,,Shyam Sunder Sharma,,,Gyaan Ganga,,1994,,,,,117,70,,,,20-01-1996
2656,Mrida Pradushan,,Shiv Gopal Mishr,,,Gyaan Ganga,,1994,,,,,86,70,,,,20-01-1996
2657,Keet Patango ki Baate,,Rajneesh Prakash,,,Vidhya Vihar,,1994,,,,,68,50,,,,20-01-1996
2658,Vegyaniko ka Bachpan,,Shukdev Prakash,,,Granth Academy,,1995,,,,,67,50,,,,20-01-1996
2659,Jeev Jantuyo ki Baate,,Hem Lalit,,,Vidhya Vihar,,1994,,,,,79,50,,,,20-01-1996
2660,Prasidh Vegyanik unke Avishkar,,Surjit,,,Pratima Pratisthan,,1995,,,,,80,50,,,,20-01-1996
2661,Pedh Podho ki baate,,Kumar Manish,,,Vidhya Vihar,,1994,,,,,63,50,,,,20-01-1996
2662,Pravasi Jeevjantu,,Sunil Kumar Sharma,,,Satsahitya Prakashan,,1993,,,,,72,50,,,,20-01-1996
2663,Mahino Ki Kahaniyan,,Harikrishan Devsare,,,Vidhya Vihar,,1993,,,,,76,40,,,,20-01-1996
2664,Vanaspati Jagat ki Baate,,Lalit Narayan Upadhyay,,,Vidhya Vihar,,1994,,,,,84,50,,,,20-01-1996
2665,Singh Sahodaro ki Baate,,Lalit Narayan Upadhyay,,,Vidhya Vihar,,1994,,,,,68,50,,,,20-01-1996
2666,Mehnat ka Phal,,Sayed Asad Ali,,,Granth Academy,,1995,,,,,32,15,,,,20-01-1996
2667,Pakshi ki Udaan,,Ashok Gujrati,,,Vidhya Vihar,,1995,,,,,32,15,,,,20-01-1996
2668,Natkhat Balak,,Sayed Ali,,,Granth Academy,,1989,,,,,23,10,,,,20-01-1996
2669,Krishna ki Kahani,,Shankar Baam,,,Gyaan Ganga,,1994,,,,,55,25,,,,20-01-1996
2670,Yamuna ki Kahani,,Shankar Baam,,,Gyaan Ganga,,1994,,,,,55,25,,,,20-01-1996
2671,Brahmputra ki Kahani,,Shankar Baam,,,Gyaan Ganga,,1994,,,,,63,25,,,,20-01-1996
2672,Kaveri ki Kahani,,Shankar Baam,,,Gyaan Ganga,,1994,,,,,71,25,,,,20-01-1996
2673,Narmada ki Kahani,,Shankar Baam,,,Gyaan Ganga,,1994,,,,,59,25,,,,20-01-1996
2674,Godavari ki Kahani,,Shankar Baam,,,Gyaan Ganga,,1994,,,,,67,25,,,,20-01-1996
2675,Chambal ki Kahani,,Shankar Baam,,,Gyaan Ganga,,1994,,,,,59,25,,,,20-01-1996
2676,Ganga ki Kahani,,Shankar Baam,,,Gyaan Ganga,,1994,,,,,63,25,,,,20-01-1996
2677,Padhna hai ji Padhan hai,,Chandrapal Singh,,,Gyaan Ganga,,1994,,,,,20,12,,,,20-01-1996
2678,Jadu ka Pyala,,Roshan Lal Jain,,,Granth Academy,,1995,,,,,40,20,,,,20-01-1996
2679,Sach hote Sapne,,Jaiprakash Bharti,,,Prabhat Prakashan,,1994,,,,,39,15,,,,20-01-1996
2680,Sahasi Bhola,,Kusum Gupta,,,Prabhat Prakashan,,1994,,,,,36,20,,,,20-01-1996
2681,Saath Behane,,Devendra Sharma,,,Granth Academy,,1994,,,,,40,20,,,,20-01-1996
2682,Betiyan hoti Aisi,,Shankar Sultanpuri,,,Vidhya Vihar,,1995,,,,,26,12,,,,20-01-1996
2683,Hello Birbal,,Harikrishan Devsare,,,Prabhat Prakashan,,1995,,,,,54,20,,,,20-01-1996
2684,Paheli,,Surjit,,,Vidhya Vihar,,1994,,,,,47,12,,,,20-01-1996
2685,Gyaan Paheli,,Ratn Prakash Sheel,,,Satsahitya Prakashan,,1994,,,,,55,20,,,,20-01-1996
2686,Shri Uluk Puran,,Harikrishan Devsare,,,Vidhya Vihar,,1989,,,,,55,12,,,,20-01-1996
2687,Aao Buddhi Badaye,,Lalit Narayan Upadhyay,,,Prabhat Prakashan,,1994,,,,,32,12,,,,20-01-1996
2688,Ek the Udhaar Chand,,Shankar Sultanpuri,,,Vidhya Vihar,,1995,,,,,47,15,,,,20-01-1996
2689,Neera ki Chidiya,,Shivmurti Singh,,,Prabhat Prakashan,,1995,,,,,24,12,,,,20-01-1996
2690,Jaat Paat Puche nahi Koi,,Shri Vyathith Hridhya,,,Granth Academy,,1994,,,,,47,15,,,,20-01-1996
2691,Holi Hai,,yogesh Mathur,,,Vidhya Vihar,,1994,,,,,31,10,,,,20-01-1996
2692,Anokha Uphaar,,Kusum Gupta,,,Gyaan Ganga,,1990,,,,,71,30,,,,20-01-1996
2693,Rang Birange Phool,,Chandrapal Singh Yadav,,,Granth Academy,,1994,,,,,55,25,,,,20-01-1996
2694,Jharna,,Harishankar Kashyap,,,Prabhat Prakashan,,1995,,,,,36,12,,,,20-01-1996
2695,Mahanayak Mangal Pandey,,Harikrishan Devsare,,,Gyaan Ganga,,1994,,,,,35,15,,,,20-01-1996
2696,Hum Honge Kamyaab,,Bhagwati Prasad Dwivedi,,,Satsahitya Prakashan,,1994,,,,,40,15,,,,20-01-1996
2697,Tatya ki Talwar,,Harikrishan Devsare,,,Gyaan Ganga,,1994,,,,,47,20,,,,20-01-1996
2698,Aazadi Ki Kahani,,Vibha Devsare,,,Satsahitya Prakashan,,1994,,,,,94,50,,,,20-01-1996
2699,Ganit Ke Chutkule,,Lalit Narayan Upadhyay,,,Prabhat Prakashan,,1995,,,,,39,15,,,,20-01-1996
2700,Shero ki Bhagdadh,,Shivmurti Singh,,,Prabhat Prakashan,,1989,,,,,31,6,,,,20-01-1996
2701,Natkhat  Chua,,Shivmurti Singh,,,Prabhath Prakashan,,1987,,,,,27,6,,,,20-01-1996
2702,Aao Chidiyaghar ki saer Kare,,Shyam Sunder Sharma,,,Prabhath Prakashan,,1994,,,,,40,20,,,,20-01-1996
2703,Akal Badi ya Bhais,,Aabid Surti,,,Prabhath Prakashan,,1995,,,,,32,15,,,,20-01-1996
2704,Shiksha Jagat ki Kahaniyan,,Kusum Gupta,,,Granth Academy,,1995,,,,,39,20,,,,23-01-1996
2705,Rashtriya Ekta ka Prateek,,Ram Shobhit Prabhat,,,Vidhya Vihar,,1996,,,,,47,25,,,,23-01-1996
2706,Bete Ho Toh Aise,,Shankar Sultan Puri,,,Vidhya Vihar,,1996,,,,,47,15,,,,23-01-1996
2707,Desh Ke Dushman,,Rajkumar Anil,,,Pratima Pratisthan,,1991,,,,,56,10,,,,23-01-1996
2708,Farz Ki Pukar,,Rajkumar Anil,,,Pratima Pratisthan,,1994,,,,,56,12,,,,23-01-1996
2709,Dahez Ka Danav Aise Bhagha,,Rajkumar Anil,,,Pratima Pratisthan,,1991,,,,,56,10,,,,23-01-1996
2710,Jo Bujhe So Buddhiman,,Lalit Narayan,,,Vidhya Vihar,,1995,,,,,47,15,,,,23-01-1996
2711,Budhiya ka Jaadu,,Keshav Anand,,,Vidhya Vihar,,1988,,,,,80,10,,,,23-01-1996
2712,Puja Ke Phool,,Keshav Prasad Singh,,,Pratima Pratisthan,,1988,,,,,96,15,,,,23-01-1996
2713,Desh Ki Aan Par,,Keshav Prasad Singh,,,Pratima Pratisthan,,1994,,,,,112,20,,,,23-01-1996
2714,Main Hoon Paani,,Turshan Pal Pathak,,,Pratima Pratisthan,,1995,,,,,24,12,,,,23-01-1996
2715,Main Hoon Chumbak,,Shyam Sunder Sharma,,,Satsahitya Prakashan,,1995,,,,,32,12,,,,23-01-1996
2716,Main Hoon Paryavaran,,Turshan Pal Pathak,,,Satsahitya Prakashan,,1995,,,,,24,12,,,,23-01-1996
2717,Main Hoon Computer,,Shyam Sunder Sharma,,,Prabhat Prakashan,,1995,,,,,24,12,,,,23-01-1996
2718,Main Hoon Hawa,,Turshan Pal Pathak,,,Vidhya Vihar,,1994,,,,,24,12,,,,23-01-1996
2719,Main Hoon Ganit,,Shyam Sunder Sharma,,,Granth Academy,,1994,,,,,24,12,,,,23-01-1996
2720,Main Hoon Electronic,,Turshan Pal Pathak,,,Prabhat Prakashan,,1994,,,,,24,12,,,,23-01-1996
2721,Main Hoon Vayuyaan,,Shyam Sunder Sharma,,,Gyaan Ganga,,1995,,,,,28,12,,,,23-01-1996
2722,Main Hoon Robot,,Rajeev Garg,,,Pratima Pratisthan,,1995,,,,,24,12,,,,23-01-1996
2723,Main Hoon Paushtic Aahaar,,Turshan Pal Pathak,,,Gyaan Ganga,,1995,,,,,32,12,,,,23-01-1996
2724,Main Hoon Antariksh,,Shyam Sunder Sharma,,,Vidhya Vihar,,1995,,,,,28,12,,,,23-01-1996
2725,Main Hoon Bijlee,,Dhurendra Kumar Garg,,,Granth Academy,,1996,,,,,24,12,,,,23-01-1996
2726,Naach ri Ghuma,,Madhavi Desai,,,Abhiruchi Prakashan,,1994,,,,,281,180,,,,21-01-1996
2727,Duggi,,Manoj Sonkar,,,Abhiruchi Prakashan,,1996,,,,,115,80,,,,21-01-1996
2728,Ek Nadi hai Rachna,,Narendra Mohan,,,Abhiruchi Prakashan,,1995,,,,,252,200,,,,21-01-1996
2729,Bal Sahitya Ekkisvi Sadi,,Jai Prakash Bharti,,,Abhiruchi Prakashan,,1995,,,,,158,125,,,,21-01-1996
2730,Dohagan,,Manoj Sonkar,,,Kalptaru Prakashan,,1995,,,,,140,100,,,,21-01-1996
2731,Bhujiya Hotel,,Rajesh Kumar,,,Kalptaru Prakashan,,1995,,,,,58,30,,,,21-01-1996
2732,Rahiman Pani Rakhiye,,Shashi Bhushan Pandey,,,Kalptaru Prakashan,,1995,,,,,128,50,,,,21-01-1996
2733,Bees Kam Pacchas,,Prakash Purohit,,,Abhiruchi Prakashan,,1994,,,,,147,50,,,,21-01-1996
2734,Aatma Mahathagini,,Prem  Janmejay,,,Abhiruchi Prakashan,,1994,,,,,94,30,,,,21-01-1996
2735,Veh Rang Shaam aur do Sadak Natak,,Kusum Kumar,,,Abhiruchi Prakashan,,1995,,,,,78,60,,,,21-01-1996
2736,Lautna,,Sushma Bedi,,,Parag Prakashan,,1994,,,,,197,125,,,,21-01-1996
2737,Chidiya aur Cheel,,Sushma Bedi,,,Abhiruchi Prakashan,,1995,,,,,147,120,,,,21-01-1996
2738,Hum Watan,,Pritishree,,,Kalptaru Prakashan,,1994,,,,,127,50,,,,21-01-1996
2739,Gulab aur Bulbul,,Shri Krishna,,,Abhiruchi Prakashan,,1995,,,,,86,35,,,,21-01-1996
2740,Postman,,Yadvendra Sharma,,,Abhiruchi Prakashan,,1994,,,,,162,60,,,,21-01-1996
2741,Apna Ghar,,Roop Singh Chandel,,,Abhiruchi Prakashan,,1995,,,,,32,15,,,,21-01-1996
2742,Buddhi ka Chamatkar,,Shri Krishna,,,Abhiruchi Prakashan,,1995,,,,,31,15,,,,21-01-1996
2743,Khatre ki Gadhi,,Shri Krishna,,,Abhiruchi Prakashan,,1995,,,,,32,15,,,,21-01-1996
2744,Devta,,Shri Krishna,,,Abhiruchi Prakashan,,1995,,,,,32,15,,,,21-01-1996
2745,Vasiyat,,Shri Krishna,,,Abhiruchi Prakashan,,1995,,,,,32,15,,,,21-01-1996
2746,Gulab aur Bulbul,,Shri Krishna,,,Abhiruchi Prakashan,,1995,,,,,23,12,,,,21-01-1996
2747,Abhi Tum Bacche ho,,Narendra Kohli,,,Abhiruchi Prakashan,,1995,,,,,40,20,,,,21-01-1996
2748,Mera Bharat Mahan,,Jaiprakash Bharti,,,Abhiruchi Prakashan,,1996,,,,,32,20,,,,21-01-1996
2749,Nanha Ababil,,Shri Krishna,,,Abhiruchi Prakashan,,1995,,,,,24,12,,,,21-01-1996
2750,Sundervan,,Ravindra Nath Tyagi,,,Abhiruchi Prakashan,,1995,,,,,35,10,,,,21-01-1996
2751,Khel Gaon,,Ravindra Nath Tyagi,,,Abhiruchi Prakashan,,1995,,,,,31,10,,,,21-01-1996
2752,Anokhe Phool,,Malini Bisen,,,Deerga Sahitya Sansthan,,1994,,,,,112,25,,,,21-01-1996
2753,Mantra,,Premchand,,,Educational Sup.,,1992,,,,,28,10,,,,21-01-1996
2754,Holi ka Uphaar,,Premchand,,,Gramodaya Prakashan,,1993,,,,,24,10,,,,21-01-1996
2755,Ghar Jamai,,Premchand,,,Sarvodaya Sahitya,,1995,,,,,31,12,,,,21-01-1996
2756,Vachan Bharo,,Ram Gopal Goel,,,Abhinav Prakashan,,1994,,,,,44,12,,,,21-01-1996
2757,Heere ki Parakh,,Rajkumar Anil,,,Prem Prakashan,,1995,,,,,32,12,,,,21-01-1996
2758,Aao Aay Badhaye,,Rajkumar Anil,,,Rashtrabhasha Prakashan,,1995,,,,,40,15,,,,21-01-1996
2759,Bharat ke Parv Tyohar,,Dr. Jagmal Singh,,,Atin Prakashan,,1993,,,,,44,15,,,,21-01-1996
2760,Haryana ki bodh Kathayein,,Indra Swapn,,,Vikram Prakashan,,1993,,,,,32,10,,,,21-01-1996
2761,Desh Videsh ke Anokhe Tyohaar,,Shri Krishna,,,S.K. Publishers,,1995,,,,,11,12,,,,21-01-1996
2762,Haso Hasao,,Sohan Lal Dwivedi,,,Indian Publishers,,1993,,,,,32,12.35,,,,21-01-1996
2763,Phoolo ka Parichaya (Bal Sahitya),,Shyam Sunder Purohit,,,Kitab Ghar,,1995,,,,,50,6,,,,21-01-1996
2764,Hariye na Himmat,,Narayan Lal,,,Jagat Ram & Sons,,1995,,,,,64,6,,,,21-01-1996
2765,Jadugar ki Khoj,,Jaivrat Chatterjee,,,Himachal Pustak Bhandar,,1995,,,,,40,6,,,,21-01-1996
2766,Raja Munna Aao Seekhen,,Dharmpal Gupta,,,Jagat Ram & Sons,,1992,,,,,32,6,,,,21-01-1996
2767,Chhatra ho to aise,,Prakash Narayan,,,Arya Prakashan,,1995,,,,,40,6,,,,21-01-1996
2768,Anokhi Yatra,,Gauri Shankar,,,Kitab Ghar,,1995,,,,,54,6,,,,21-01-1996
2769,Sadhu Ka Vachan,,Jaivrat Chatterjee,,,Himachal Pustak Bhandar,,1995,,,,,64,6,,,,21-01-1996
2770,Esoph ki Kahaniyan,,Krishan Vikal,,,Himachal Pustak Bhandar,,1994,,,,,32,6,,,,21-01-1996
2771,Rajasthan ki Gaurav Gathayein,,Hemendra Sharma,,,Arya Prakashan,,1995,,,,,55,7,,,,21-01-1996
2772,Bharat ke Ratna-I,,Chandrapal Singh,,,Himachal Pustak Bhandar,,1993,,,,,47,7,,,,21-01-1996
2773,Bharat ke Ratna-II,,Chandrapal Singh,,,Himachal Pustak Bhandar,,1995,,,,,40,7,,,,21-01-1996
2774,Kahaniyan Badhsaho ki,,Manorama Jafa,,,Kitab Ghar,,1988,,,,,43,7,,,,21-01-1996
2775,Teen Taare,,Himanshu Joshi,,,Kitab Ghar,,1995,,,,,79,18,,,,21-01-1996
2776,Mahakavi Tulsi,,Ish Kumar,,,"Vikas Paper Books,Gandhi Nagar,Delhi",,1995,,,,,32,15,,,,21-01-1996
2777,Sadak Dhurghatnayo se Kaise Bache,,Saksabi,,,Kitab Ghar,,1995,,,,,32,15,,,,21-01-1996
2778,Basta Bola,,Pramod Joshi,,,"Vikas Paper Books,Gandhi Nagar,Delhi",,1995,,,,,76,15,,,,21-01-1996
2779,Gaon ka Heera,,Rajeev Saxena,,,Jagat Ram & Sons,,1996,,,,,32,15,,,,21-01-1996
2780,Chuhe ka Sankat,,Ashok Andrey,,,Parmeshwari Prakashan,,1995,,,,,32,15,,,,21-01-1996
2781,Hasyaprad Kahaniyan,,Harikrishan Devsare,,,Kitab Ghar,,1995,,,,,56,15,,,,21-01-1996
2782,Shikshapad Kahaniyan,,Krishan Vikal,,,Himachal Pustak Bhandar,,1996,,,,,32,15,,,,21-01-1996
2783,Nanhe Sainik,,Shyam Singh Sashi,,,Kitab Ghar,,1992,,,,,35,15,,,,21-01-1996
2784,Ramleela Darshan,,Vidhyalankar,,,Arya Prakashan,,1992,,,,,79,15,,,,21-01-1996
2785,Shri Krishna Leela Darshan,,Vidhyalankar,,,Arya Prakashan,,1993,,,,,72,15,,,,21-01-1996
2786,Honhar Bikhan,,Braj Bhushan,,,Kitab Ghar,,1995,,,,,63,15,,,,21-01-1996
2787,Bijli Rani ki Kahani,,Jaiprakash Bharti,,,Kitab Ghar,,1995,,,,,74,15,,,,21-01-1996
2788,Naitik Shiksha,,Dharmpal Shastri,,,"Vikas Paper Books,Gandhi Nagar,Delhi",,1995,,,,,80,15,,,,21-01-1996
2789,Vidhina teri Gati ,,ShriChandra Jain,,,Himachal Pustak Bhandar,,1995,,,,,72,15,,,,21-01-1996
2790,Dhool ke phool,,Ashok,,,Himachal Pustak Bhandar,,1995,,,,,72,15,,,,21-01-1996
2791,Pyari Pyari Kahaniyan,,Ashok,,,"Vikas Paper Books,Gandhi Nagar,Delhi",,1995,,,,,48,15,,,,21-01-1996
2792,Baccho acche Bano,,Prakash Narayan,,,Arya Prakashan,,1995,,,,,63,15,,,,21-01-1996
2793,Acchi Acchi Kathayein,,Jagatram Arya,,,Arya Prakashan,,1995,,,,,70,15,,,,21-01-1996
2794,Awara Ladka,,Jaivrat Chatterjee,,,Jagat Ram & Sons,,1996,,,,,47,15,,,,21-01-1996
2795,Mujhe Maaf Kardo,,Shakuntala Verma,,,"Vikas Paper Books,Gandhi Nagar,Delhi",,1991,,,,,47,15,,,,21-01-1996
2796,Ped Pashu Pakshiyo ki Kahaniyan,,Ram Niranjan Sharma,,,Kitab Ghar,,1995,,,,,64,15,,,,21-01-1996
